"state","county.x","pop_summed","area_summed","cattled_farms_summed","cattle_count_summed","broiler_farms_summed","broiler_count_summed","layer_farms_summed","layer_count_summed","hog_farms_summed","hog_count_summed","sheep_farms_summed","sheep_count_summed","Population..2020.census.","Area..mi.2.","cattle.farms.x","cattle.count.x","hog.farm.x","hog.count.x","sheep.farm.x","sheep.count.x","broiler.farm.x","broiler.count.x","layer.farm.x","layer.count.x","X","county.y","cattle.farms.y","cattle.count.y","hog.farm.y","hog.count.y","layer.farm.y","layer.count.y","broiler.farm.y","broiler.count.y","sheep.farm.y","sheep.count.y","surrounding_population_density","population_density","animal_density","surrounding_animal_density"
"georgia","dade",603136,3630.96,2275,123522,314,183471705,591,1828773,107,2703,129,3250,16251,174,80,2885,3,30,7,118,10,9009659,26,102465,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,166.109238328156,93.3965517241379,16.5804597701149,34.0191023861458
"georgia","dawson",871213,2584,939,39354,195,120292755,345,2596553,84,509,67,713,26798,211,71,3946,7,35,8,56,28,23567220,17,-47,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,337.15673374613,127.004739336493,18.7014218009479,15.2298761609907
"georgia","decatur",139207,2947,579,91539,69,38920686,129,1378,39,451,31,540,29367,597,83,17555,8,249,2,-47,5,3534706,6,70,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,47.2368510349508,49.1909547738693,29.4053601340033,31.061757719715
"georgia","dekalb",3420031,1879,160,5187,3,0,125,2916,5,7,28,1229,764382,268,0,0,0,0,0,0,0,0,0,0,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,1820.13358169239,2852.17164179104,0,2.76051091005854
"georgia","dodge",120647,2897,539,32183,18,15225800,209,81497,39,765,24,558,19925,501,126,6905,8,128,7,229,3,-47,68,1547,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,41.6454953400069,39.7704590818363,13.7824351297405,11.109078356921
"georgia","dooly",255288,2523,371,76555,77,61305567,107,10283,33,246,20,342,11208,393,44,2867,1,-47,1,-47,8,3222400,3,71,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,101.184304399524,28.5190839694656,7.29516539440204,30.3428458184701
"georgia","dougherty",179126,2727,344,56428,48,24743282,76,121307,29,183,22,739,85790,330,26,2386,6,64,4,66,1,-47,2,-47,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,65.6861019435277,259.969696969697,7.23030303030303,20.6923359002567
"georgia","douglas",2264905,1881,537,26416,78,48573523,243,158116,35,196,42,783,144237,199,27,2467,2,-47,0,0,1,-47,12,545,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,1204.09622541201,724.809045226131,12.3969849246231,14.0435938330675
"georgia","early",161646,2991.57,709,78533,30,16322878,132,2487,28,81,19,324,10854,511,102,13654,3,-47,0,0,2,-47,10,-47,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,54.0338350765651,21.2407045009785,26.720156555773,26.2514331939416
"georgia","echols",222276,3216,691,51266,11,4500000,254,124108,56,317,58,1684,3697,404,38,8062,7,86,0,0,0,0,8,121798,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,69.115671641791,9.1509900990099,19.9554455445545,15.94092039801
"georgia","effingham",547316,3956,289,16950,19,4031414,210,6915,64,772,24,219,64769,480,52,1230,18,113,5,145,6,4300,53,2104,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,138.350859453994,134.935416666667,2.5625,4.28463094034378
"georgia","elbert",345204,3746,2190,122228,373,251344385,734,2515049,160,1035,186,4765,19637,369,203,9269,16,59,11,387,53,29194270,73,568939,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,92.1526962092899,53.2168021680217,25.1192411924119,32.6289375333689
"georgia","emanuel",278864,5494,1037,89333,152,71678993,409,411653,85,988,60,1555,22768,686,104,3735,9,64,3,141,6,2920,34,1132,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,50.757917728431,33.1895043731778,5.44460641399417,16.2601019293775
"georgia","evans",235690,2560,329,25165,126,68232357,150,214767,27,100,26,398,10774,185,31,3925,0,0,1,-47,13,3955004,8,102,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,92.06640625,58.2378378378378,21.2162162162162,9.830078125
"georgia","bryan",561927,2749,226,12392,29,7986418,162,5353,35,213,17,181,44738,442,22,992,7,62,3,-47,0,0,18,1256,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,204.411422335395,101.217194570136,2.24434389140271,4.50782102582757
"georgia","fayette",1696963,1562,224,9197,8,80,167,3712,23,160,31,370,119194,197,23,743,7,100,7,46,4,80,37,461,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,1086.40396927017,605.045685279188,3.77157360406091,5.88796414852753
"georgia","floyd",425472,2952.7,1445,87924,196,173969626,504,665505,131,1581,120,3151,98584,513,201,9447,14,89,23,551,13,11155392,64,1010,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,144.095912215938,192.171539961014,18.4152046783626,29.7774917871778
"georgia","forsyth",2771609,2217,640,24492,83,50314350,254,2151066,57,404,61,715,251283,226,114,2996,11,66,8,84,13,5076510,42,51258,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,1250.16193053676,1111.87168141593,13.2566371681416,11.0473612990528
"georgia","franklin",202798,1842,1618,82377,427,278382422,499,3484145,75,671,98,3086,23424,263,374,19584,9,143,23,1153,115,79725917,90,1042437,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,110.096634093377,89.06463878327,74.4638783269962,44.7214983713355
"georgia","fulton",4898538,3753,866,37971,97,54528113,385,204782,62,367,54,771,1066710,529,36,886,3,7,11,154,1,-47,50,1379,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,1305.23261390887,2016.46502835539,1.67485822306238,10.1175059952038
"georgia","gilmer",214203,1955,787,40950,224,178558836,231,622228,69,1156,59,705,31353,427,109,5027,10,51,16,163,68,48173357,48,324737,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,109.566751918159,73.4262295081967,11.7728337236534,20.9462915601023
"georgia","glascock",52531,2111,356,26258,5,4600,80,2202,22,115,12,20,2884,144,26,1892,2,-47,0,0,0,0,9,497,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,24.8844149692089,20.0277777777778,13.1388888888889,12.4386546660351
"georgia","glynn",198407,2425,201,6988,11,99,141,266515,51,433,20,220,84499,422,9,232,8,40,0,0,0,0,29,1650,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,81.8173195876289,200.234597156398,0.549763033175355,2.88164948453608
"georgia","gordon",806709,3491,1574,88008,293,223124846,528,1191668,135,1661,130,2557,57544,355,305,17140,19,912,22,321,67,62908367,78,116459,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,231.082497851618,162.095774647887,48.2816901408451,25.2099684904039
"georgia","grady",459180,3298,561,84753,72,42184299,205,2411,53,871,42,691,26236,458,131,22187,7,91,14,172,21,13095070,22,455,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,139.229836264403,57.2838427947598,48.443231441048,25.6983020012129
"georgia","greene",127977,2377,821,72402,120,112260092,187,91777,54,336,74,2603,18915,388,95,5577,8,64,11,469,9,11108133,16,-47,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,53.8397139251157,48.75,14.3737113402062,30.4594026083298
"georgia","gwinnett",3592228,2814,1033,56044,168,90920446,340,2152699,69,668,89,2503,957062,433,34,801,0,0,4,57,0,0,18,452,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,1276.55579246624,2210.30484988453,1.84988452655889,19.9161336176262
"georgia","habersham",429972,2538,1291,60015,264,132294648,401,3341291,81,772,105,1530,46031,278,170,9320,11,124,21,215,35,17531245,47,457841,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,169.413711583924,165.579136690647,33.5251798561151,23.6465721040189
"georgia","hall",1723248,2806,1500,81651,357,193534760,431,3406968,95,665,109,1815,203136,394,267,13094,20,247,23,282,38,20792620,80,2097101,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,614.129722024234,515.573604060914,33.2335025380711,29.0987170349252
"georgia","hancock",123142,2768,506,42383,22,24705641,109,2310,32,187,32,921,8735,473,59,3132,5,73,1,-47,0,0,12,413,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,44.4877167630058,18.4672304439746,6.6215644820296,15.3117774566474
"georgia","haralson",375637,1966.1,902,46501,141,95567081,312,204368,67,480,64,1828,29919,282,122,4798,12,50,3,-47,21,15628012,58,-47,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,191.056914704237,106.095744680851,17.0141843971631,23.6513910787854
"georgia","harris",546375,3194.07,744,63732,15,170,267,6416,51,306,49,1804,34668,464,87,3012,3,60,1,-47,1,-47,33,924,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,171.059181545802,74.7155172413793,6.49137931034483,19.9532258216007
"georgia","hart",381334,2555,2180,105982,432,266104400,713,3496029,136,1275,166,4820,25828,232,246,13200,18,-47,13,170,87,53837031,95,1422028,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,149.250097847358,111.327586206897,56.8965517241379,41.4802348336595
"georgia","heard",368111,2232.55,1102,67193,165,95897932,280,371514,48,228,49,1209,11412,296,89,5615,5,10,7,91,18,12325550,20,424,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,164.883653221652,38.5540540540541,18.9695945945946,30.0969743118855
"georgia","henry",1601482,1578,324,15038,13,910,151,3734,29,139,41,1455,240712,323,72,1986,2,-47,3,8,0,0,40,635,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,1014.88086185044,745.238390092879,6.14860681114551,9.5297845373891
"georgia","houston",414840,2687,407,47780,89,62842767,176,10565,47,316,24,587,163633,377,76,5971,19,172,2,-47,5,-47,42,8386,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,154.387793077782,434.039787798408,15.8381962864721,17.7819129140305
"georgia","irwin",138462,2211,492,40246,51,35749550,108,875,25,20,31,533,9666,357,73,6612,1,-47,1,-47,4,2172000,10,266,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,62.6241519674356,27.0756302521008,18.5210084033613,18.2026232473994
"georgia","jackson",1538235,2132,1414,83841,300,190260847,390,3011355,91,674,115,3747,75907,342,300,18063,14,109,12,537,68,45702416,64,-47,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,721.498592870544,221.950292397661,52.8157894736842,39.3250469043152
"georgia","jasper",250953,2317,781,66366,59,27335299,260,4895153,55,416,66,1870,14588,370,126,8951,15,124,7,34,4,-47,55,4890427,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,108.309451877428,39.427027027027,24.1918918918919,28.6430729391454
"georgia","jeffdavis",143043,3077,563,44371,102,59938851,209,1275614,43,474,42,770,14779,333,49,4368,4,33,0,0,6,3877395,23,140460,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,46.4878128046799,44.3813813813814,13.1171171171171,14.4202144946376
"georgia","jefferson",328588,4186,768,66316,20,12340,243,7883,63,393,50,1059,15709,528,124,12360,3,-47,2,-47,4,4600,22,454,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,78.4968944099379,29.7518939393939,23.4090909090909,15.842331581462
"georgia","jenkins",151204,3198,468,48146,29,4034914,184,4112,48,450,33,541,8674,350,57,5179,2,-47,1,-47,6,60,21,300,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,47.2808005003127,24.7828571428571,14.7971428571429,15.0550343964978
"georgia","johnson",132507,3659,686,38826,24,7520,261,82985,53,722,26,831,9189,304,75,4515,5,12,9,397,1,-47,28,1004,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,36.2139928942334,30.2269736842105,14.8519736842105,10.6110959278491
"georgia","jones",310983,2819,531,44061,51,19633208,180,4894575,35,213,52,1691,28347,394,65,2808,4,14,15,283,7,3249500,19,1533,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,110.316778999645,71.9467005076142,7.12690355329949,15.6300106420717
"georgia","lamar",185786,1510,512,25571,53,31355215,177,6419,25,193,43,1397,18500,185,83,4242,6,20,5,47,13,9688512,37,1847,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,123.037086092715,100,22.9297297297297,16.9344370860927
"georgia","lanier",165020,2694,326,31953,20,12717450,110,168065,33,148,21,869,9877,187,13,418,13,29,0,0,0,0,18,692,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,61.2546399406088,52.8181818181818,2.23529411764706,11.8608017817372
"georgia","laurens",144811,3827,681,32495,23,2920,301,84202,60,923,39,1281,49570,813,192,9398,15,509,7,275,2,-47,97,78347,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,37.8392997125686,60.9717097170972,11.559655596556,8.49098510582702
"georgia","lee",198666,2351,296,49363,15,10573526,73,121545,20,152,23,539,33163,356,32,9825,3,23,5,280,0,0,10,255,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,84.5027647809443,93.1544943820225,27.5983146067416,20.996597192684
"georgia","liberty",466044,2755,223,18009,119,66105243,87,158440,15,62,10,80,65256,519,29,553,2,-47,2,-47,0,0,16,272,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,169.162976406534,125.734104046243,1.0655105973025,6.53684210526316
"georgia","lincoln",224060,2238,588,38389,75,50576251,254,573679,46,145,35,916,7690,211,58,5314,1,-47,7,243,1,-47,20,293,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,100.11617515639,36.4454976303318,25.1848341232227,17.1532618409294
"georgia","long",145385,2333,263,17312,112,62150239,107,420843,25,114,16,241,16168,401,30,1242,0,0,0,0,3,1900000,12,485,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,62.3167595370767,40.3192019950125,3.09725685785536,7.42048864123446
"georgia","lowndes",215487,3477,788,73370,41,28946909,237,125598,57,824,49,1565,118251,504,83,2282,6,33,13,741,1,-47,41,1168,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,61.9749784296808,234.625,4.52777777777778,21.1015243025597
"georgia","lumpkin",341376,1840,703,36866,149,73333953,253,2364516,52,394,62,970,33488,284,97,6054,1,-47,0,0,30,13428590,45,121794,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,185.530434782609,117.915492957746,21.3169014084507,20.0358695652174
"georgia","macon",269013,2644,457,65784,94,69595427,186,10666,45,333,30,807,12082,367,45,29551,2,-47,5,306,41,34736213,19,549,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,101.744704992436,32.9209809264305,80.5204359673024,24.8804841149773
"georgia","madison",336447,2262,1900,109415,553,384435593,533,4035069,103,549,123,4047,30120,260,339,20457,18,224,31,1219,88,67578186,95,378069,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,148.738726790451,115.846153846154,78.6807692307692,48.3709106984969
"georgia","marion",72437,2776,311,35142,24,14992760,82,9618,17,90,26,557,7498,434,61,3375,6,33,6,95,2,-47,25,8693,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,26.0940201729107,17.2764976958525,7.77649769585253,12.6592219020173
"georgia","mcduffie",422428,2513,545,42409,27,21386581,217,5921,37,86,37,586,21632,403,117,8710,12,42,4,66,0,0,48,1998,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,168.097095105452,53.6774193548387,21.6129032258065,16.8758456028651
"georgia","mcintosh",207042,2271,171,6501,9,1900000,119,266713,29,154,12,161,10975,284,6,0,2,-47,0,0,0,0,11,291,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,91.1677675033025,38.6443661971831,0,2.86261558784676
"georgia","meriwether",390493,2959,772,33095,25,9177319,266,7429,52,415,57,1321,20613,503,141,6904,8,76,18,515,2,-47,52,977,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,131.967894558973,40.9801192842942,13.7256461232604,11.1845217979047
"georgia","miller",58244,1972,351,54536,11,3534706,34,923,15,249,5,0,6000,283,81,13218,1,-47,1,-47,2,-47,6,225,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,29.5354969574037,21.2014134275618,46.7067137809187,27.6551724137931
"georgia","mitchell",278504,3910,675,104872,111,80068779,135,331897,56,1026,34,692,21755,512,82,23907,12,79,4,236,39,22290910,18,-47,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,71.2286445012788,42.490234375,46.693359375,26.8214833759591
"georgia","monroe",312002,2433,623,35151,86,55143069,239,4896069,41,232,53,1609,27957,396,78,6710,2,-47,12,1026,20,12489408,30,837,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,128.237566789971,70.5984848484848,16.9444444444444,14.4475955610358
"georgia","montgomery",64296,1444,225,16765,23,11266688,106,257030,27,386,8,72,8610,245,42,2308,5,131,2,-47,4,53,19,-47,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,44.5263157894737,35.1428571428571,9.42040816326531,11.6101108033241
"georgia","morgan",326602,2243,932,79748,63,31195485,285,4895548,77,725,88,2681,20097,350,239,19419,11,141,11,147,19,11595481,53,-47,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,145.609451627285,57.42,55.4828571428571,35.5541685242978
"georgia","murray",383217,2566,1311,67455,268,197489145,370,1039344,83,1289,89,1331,39973,344,139,9369,14,97,8,119,46,35533434,22,180245,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,149.344115354638,116.200581395349,27.2354651162791,26.2879968823071
"georgia","muscogee",490312,2570.68,396,24856,20,2941224,145,3942,26,108,16,679,206922,216,1,0,2,-47,0,0,0,0,2,-47,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,190.732413213624,957.972222222222,0,9.66903698632269
"georgia","newton",603557,1966,780,53365,49,15790391,287,4895152,57,603,65,1841,112483,276,107,5708,19,129,14,243,7,910,48,1588,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,306.997456765005,407.547101449275,20.6811594202899,27.1439471007121
"georgia","oconee",480392,2319,1225,85877,223,163713900,295,93405,84,617,106,3295,41799,186,112,9550,12,50,26,1336,7,4296961,35,1339,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,207.154808106943,224.725806451613,51.3440860215054,37.0319103061665
"georgia","oglethorpe",265091,2431,1118,73256,260,218818984,312,1039279,77,417,115,4255,14825,441,189,13876,13,-47,19,287,73,71662009,41,89573,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,109.046071575483,33.6167800453515,31.4648526077098,30.1341011929247
"georgia","paulding",1379868,2405,962,54755,145,87606409,381,158357,80,394,67,1423,168661,314,65,1499,13,87,17,299,1,-47,64,7556,366,"Georgia",13708,1000560,1053,41671,4682,22129571,2018,1300052315,999,26839,573.749688149688,537.136942675159,4.77388535031847,22.7671517671518
