GEOID,Longitude,Latitude,NH3 column
26121,-86.4209083,43.4287388,4.48259E+15
2066,-143.9221674,62.034479,NaN
2063,-146.2030924,60.4884737,NaN
28049,-90.4660171,32.2677879,7.74564E+15
48281,-98.2408885,31.1967308,3.73035E+15
51107,-77.6388976,39.0812,5.75651E+15
29185,-93.7765602,38.0422304,1.24357E+16
36025,-74.9667281,42.1939865,3.93539E+15
30071,-107.9288973,48.2501432,4.54378E+15
29129,-93.5676313,40.4214135,1.38113E+16
53045,-123.1731033,47.3508322,1.22991E+15
37127,-77.9875546,35.9659447,6.53913E+15
51199,-76.395533,37.2209139,5.35834E+15
29159,-93.2852073,38.7273667,1.34839E+16
30063,-113.8926911,47.0272632,3.60349E+15
20019,-96.2453962,37.1542592,1.17729E+16
48459,-94.9411837,32.7353495,6.43818E+15
51047,-77.9564758,38.4859303,5.03346E+15
40061,-95.1096421,35.2324314,9.40644E+15
54069,-80.6199004,40.100323,6.75017E+15
54065,-78.2565175,39.5573454,4.15638E+15
51165,-78.8853213,38.5075848,7.1206E+15
18183,-85.5018918,41.1364261,1.05876E+16
6093,-122.5332868,41.5879861,2.80395E+15
46037,-97.5814295,45.355161,9.82924E+15
22071,-89.9345018,30.0534195,6.8039E+15
1073,-86.8965359,33.5534439,7.07888E+15
1127,-87.3010936,33.7915581,7.51416E+15
29063,-94.4071901,39.8946645,1.56763E+16
12039,-84.6126072,30.5786866,5.886E+15
13083,-85.5062006,34.8524237,7.94074E+15
28033,-89.9912114,34.8749217,8.496E+15
51187,-78.207594,38.9082214,5.32233E+15
17047,-88.0479408,38.4170954,1.19948E+16
47113,-88.8334238,35.6060563,9.28853E+15
69110,145.7771923,15.1980954,NaN
1111,-85.4640637,33.2964614,7.01299E+15
37009,-81.4993343,36.4434687,3.84219E+15
8033,-108.5062192,37.7338227,2.79733E+15
39089,-82.4834352,40.0915047,9.02805E+15
51683,-77.4826328,38.7468077,5.47861E+15
5139,-92.5981447,33.1682186,6.90423E+15
17071,-90.9412464,40.814471,1.13201E+16
1101,-86.2044615,32.2028812,5.35032E+15
8005,-104.3317065,39.6445537,8.504E+15
21155,-85.2689592,37.552604,9.05978E+15
53057,-121.8157703,48.4932917,1.99877E+15
28067,-89.1685317,31.6166011,6.57742E+15
55021,-89.3304721,43.4718818,8.6264E+15
37019,-78.2277653,34.0387542,6.1986E+15
27029,-95.371117,47.5758729,6.86821E+15
51131,-75.9240177,37.3027754,4.88989E+15
20163,-99.3244921,39.3460064,1.83243E+16
18041,-85.1850315,39.6396552,9.86914E+15
31079,-98.5026645,40.8660265,2.15453E+16
31081,-98.0223294,40.8728173,1.9791E+16
31115,-99.5098521,41.9031834,1.70169E+16
30091,-104.5339164,48.7055868,6.54853E+15
31063,-100.4066834,40.5309469,1.96801E+16
72089,-65.7099036,18.3679961,NaN
1007,-87.1271475,33.0158929,6.6444E+15
28075,-88.6604487,32.4039981,6.45599E+15
27011,-96.4022263,45.4199252,1.04363E+16
27013,-94.0640122,44.0337104,1.0728E+16
51091,-79.5644718,38.3662431,3.40974E+15
51177,-77.6572264,38.1824314,5.5407E+15
33017,-71.0355891,43.2932725,2.4949E+15
13153,-83.6623089,32.4581466,5.7473E+15
26041,-86.9019375,45.8052288,3.46174E+15
5131,-94.2749889,35.1969808,9.18858E+15
6087,-122.0077889,37.0123466,3.66281E+15
13191,-81.3721413,31.485629,5.00467E+15
13207,-83.921837,33.0187844,5.8983E+15
29069,-90.0622538,36.1530246,1.34496E+16
48483,-100.2531067,35.3925926,1.09023E+16
13117,-84.1274075,34.225143,6.30807E+15
48409,-97.5171566,28.0117944,2.56144E+15
28147,-90.1034306,31.164492,6.89275E+15
29137,-92.0064582,39.4982695,1.20575E+16
26073,-84.8394245,43.6452331,5.90518E+15
48341,-101.8905018,35.8356759,1.69531E+16
45017,-80.7803468,33.6747804,6.09814E+15
56035,-109.9161701,42.7679284,3.90793E+15
21069,-83.6992045,38.3678475,8.17319E+15
55019,-90.6099532,44.7393462,7.84999E+15
45091,-81.1831873,34.9701875,5.31605E+15
18001,-84.936134,40.7457297,1.12117E+16
22005,-90.9125023,30.2064437,6.70247E+15
42119,-77.0554751,40.962179,6.42044E+15
51041,-77.5858474,37.3784338,5.89872E+15
22001,-92.4110366,30.291497,5.72407E+15
42039,-80.107795,41.687876,5.95765E+15
46123,-99.8762186,43.3497292,1.34423E+16
19077,-94.5012723,41.6835728,1.35112E+16
19183,-91.7250523,41.3294012,1.27694E+16
46111,-98.0917093,44.0189419,1.47324E+16
40051,-97.8868902,35.0210581,9.28361E+15
54039,-81.5235156,38.3280675,6.5159E+15
55109,-92.4472842,45.0289589,9.46525E+15
42121,-79.7658126,41.4007143,5.37359E+15
39153,-81.5349279,41.1218471,7.1329E+15
13127,-81.4964503,31.2127098,5.33283E+15
48479,-99.3407518,27.7607987,1.75799E+15
37123,-79.9107517,35.3275482,6.27901E+15
23003,-68.6124095,46.7091929,1.14395E+15
28065,-89.8270863,31.5648075,6.03509E+15
18175,-86.1047512,38.6006126,9.53056E+15
48031,-98.399217,30.2664556,3.15212E+15
51025,-77.8614832,36.7642043,6.07275E+15
47045,-89.3983058,36.054196,1.18538E+16
47053,-88.9338117,35.9916316,1.14116E+16
51149,-77.2209931,37.1873255,6.37892E+15
5075,-91.1011529,36.0410983,1.0105E+16
38027,-98.9004745,47.7234355,8.843E+15
53053,-122.1532402,47.0514128,1.88831E+15
16063,-114.1530888,42.9907824,1.19866E+16
42071,-76.250198,40.0419921,1.02508E+16
55057,-90.1139837,43.9328362,7.28506E+15
47151,-84.5040915,36.4305924,6.51821E+15
46031,-101.1796647,45.6856708,8.84588E+15
46053,-99.2065908,43.1751423,1.37554E+16
37181,-78.4054343,36.3654806,5.68118E+15
21033,-87.8705095,37.1486421,9.25274E+15
45011,-81.4342278,33.2605516,6.68205E+15
47039,-88.1102917,35.6031362,8.12431E+15
18009,-85.3237297,40.4726717,9.98184E+15
1055,-86.0342629,34.0476407,7.42369E+15
16025,-114.7721349,43.5025515,4.69489E+15
20155,-98.0783463,37.9481849,1.56655E+16
47119,-87.0777632,35.6156963,9.41976E+15
56015,-104.3535403,42.0894553,8.22466E+15
55107,-91.1367448,45.472734,6.79049E+15
55133,-88.3042404,43.0183677,7.42534E+15
21079,-84.5458557,37.6301619,7.98144E+15
25021,-71.1811102,42.1717377,3.22103E+15
18063,-86.5099075,39.7689632,9.26184E+15
17077,-89.3812119,37.7860959,1.05169E+16
45043,-79.2963325,33.4175309,5.66425E+15
38041,-102.454238,46.4357038,7.76959E+15
49019,-109.5734502,38.9743261,4.06327E+15
49045,-113.1239786,40.4677525,8.05664E+15
51650,-76.2972931,37.0479606,4.69541E+15
55011,-91.761294,44.3856333,9.81107E+15
51069,-78.2638291,39.2036601,5.09006E+15
54041,-80.4954773,38.9888773,7.09631E+15
27119,-96.4000265,47.7742536,7.62401E+15
27127,-95.2542415,44.4035357,1.09727E+16
47047,-89.4138027,35.1969933,8.24848E+15
60040,-171.0690136,-11.0544359,NaN
22089,-90.3578553,29.9057222,5.34702E+15
5111,-90.6811037,35.5688702,1.05722E+16
12045,-85.2720125,29.8592383,5.74373E+15
47063,-83.2660711,36.2183967,5.48934E+15
1021,-86.7266071,32.8540514,6.47779E+15
48351,-93.73925,30.7867182,5.0767E+15
48219,-102.3433978,33.605932,6.79801E+15
13009,-83.2554566,33.0594897,5.85776E+15
37175,-82.816666,35.2101025,4.63212E+15
37171,-80.6864631,36.415416,5.81095E+15
1031,-85.9896022,31.402258,6.58682E+15
39149,-84.2041425,40.3366802,1.13345E+16
16027,-116.709058,43.6257956,1.37535E+16
30019,-105.5417385,48.794429,5.52702E+15
12073,-84.2778004,30.4593104,5.44454E+15
40119,-96.9752553,36.0792253,1.10115E+16
1039,-86.4487206,31.2439873,6.42318E+15
18093,-86.4878198,38.8398148,9.9915E+15
20069,-100.4517163,37.7445134,2.36188E+16
21045,-84.9282195,37.3219623,8.16818E+15
21169,-85.6334564,36.9924298,7.92406E+15
21207,-85.0549503,36.9905867,7.76785E+15
22011,-93.3402526,30.6450184,5.55088E+15
23025,-69.9561096,45.5036458,1.4069E+15
40025,-102.5176984,36.7483904,1.22183E+16
21163,-86.2008628,37.9674757,8.68177E+15
21179,-85.4659312,37.8031198,9.01631E+15
21187,-84.8415902,38.4993945,8.49726E+15
29155,-89.7859419,36.2099162,1.24633E+16
31125,-97.9914083,41.4023855,2.23751E+16
55078,-88.6692512,44.9913041,6.39924E+15
48365,-94.3051563,32.1639784,6.05229E+15
21011,-83.7376405,38.1522485,7.79708E+15
48001,-95.6617267,31.8412614,5.7149E+15
51033,-77.3537363,38.0280328,5.4717E+15
19167,-96.1780098,43.082646,2.10628E+16
6021,-122.4016998,39.6025462,5.40958E+15
29510,-90.2445816,38.6356988,9.77641E+15
13111,-84.3173308,34.8665427,6.22992E+15
46051,-96.7722606,45.1726366,1.07564E+16
46091,-97.5808695,45.7370443,1.03914E+16
53067,-122.8301524,46.9358216,1.65387E+15
31107,-97.8913492,42.6344045,1.81886E+16
35061,-106.8065821,34.7168404,5.08805E+15
30079,-105.5039937,46.8123837,5.99211E+15
19005,-91.382751,43.2749637,9.0258E+15
48061,-97.4789584,26.1029227,1.16667E+15
48339,-95.50295,30.2988009,4.24926E+15
8071,-104.0441103,37.3188308,5.07735E+15
48299,-98.6846901,30.7075845,3.7747E+15
48319,-99.2373018,30.7039159,3.48511E+15
37043,-83.7522638,35.0529971,4.96717E+15
36071,-74.3062522,41.4024096,3.72731E+15
36093,-74.0435592,42.8175516,3.83853E+15
54059,-82.1589891,37.7211608,5.96866E+15
20197,-96.2012619,38.9551537,1.26746E+16
27055,-91.5015556,43.6669899,8.3241E+15
21181,-84.0262231,38.338031,8.23615E+15
25023,-70.7419417,41.9871959,3.15543E+15
36005,-73.852939,40.8487111,4.82524E+15
37055,-75.7675364,35.6062688,5.27577E+15
39103,-81.8997641,41.1161742,6.94233E+15
42005,-79.4641285,40.8123805,4.93498E+15
34001,-74.6337591,39.4693555,5.04443E+15
55071,-87.5773525,44.156137,6.71726E+15
55029,-87.0486828,45.0934165,3.24193E+15
37047,-78.6393077,34.2616017,6.95901E+15
39053,-82.3017463,38.8170456,7.79156E+15
48441,-99.8904299,32.2971255,4.75943E+15
51570,-77.3968043,37.2616846,6.41076E+15
39031,-81.9301092,40.2967096,8.67476E+15
31135,-101.6274676,40.8576462,1.78772E+16
48205,-102.6100473,35.8402444,1.45123E+16
8049,-106.1108366,40.1130652,2.6874E+15
48249,-98.0908141,27.7335157,2.48572E+15
19189,-93.7434883,43.3781243,1.11868E+16
6079,-120.4488974,35.3881891,9.49471E+15
1067,-85.2399712,31.5169779,5.45213E+15
39175,-83.313681,40.8397816,8.97159E+15
48505,-99.1826027,26.9969806,1.52444E+15
13177,-84.1466814,31.8184185,5.92542E+15
21019,-82.6814057,38.3600029,6.25088E+15
27019,-93.8000913,44.8213196,1.03212E+16
31037,-97.0889449,41.57496,2.22868E+16
45025,-80.1592269,34.6370178,6.57953E+15
47101,-87.4969827,35.5232441,7.96178E+15
41067,-123.0976146,45.5535419,2.08348E+15
51810,-76.0291418,36.7795254,5.92466E+15
30057,-111.9137914,45.3252895,3.74371E+15
51103,-76.4126628,37.7048433,5.96947E+15
29013,-94.3392459,38.2572171,1.27726E+16
33001,-71.4253661,43.5191091,2.2871E+15
51159,-76.7305609,37.9428936,6.06165E+15
2230,-135.3382787,59.5603794,NaN
2105,-135.884909,58.403336,NaN
53021,-118.9038912,46.5375019,1.0467E+16
19093,-95.5074206,42.3918601,1.50174E+16
20173,-97.4610535,37.681045,1.32296E+16
48453,-97.6912697,30.2395128,3.98601E+15
12057,-82.3799907,27.8931535,1.293E+15
34021,-74.703724,40.2825026,5.29582E+15
31023,-97.1320395,41.2260724,1.90715E+16
42129,-79.4666879,40.3110682,5.44195E+15
12015,-82.0036572,26.9063964,2.85494E+14
19029,-94.9333023,41.3338235,1.38169E+16
39107,-84.6320588,40.5353325,1.38149E+16
60030,-168.1512918,-14.5365298,NaN
21115,-82.8301215,37.8477561,5.93341E+15
44003,-71.5802819,41.675118,3.35204E+15
50025,-72.7218771,42.995304,2.7107E+15
50019,-72.25163,44.8284417,2.85574E+15
20085,-95.794485,39.4111453,1.44455E+16
22041,-91.6723711,32.1390764,6.87213E+15
28155,-89.2839612,33.6120605,7.29792E+15
25011,-72.5917921,42.5845038,2.90816E+15
31031,-101.0476532,42.571323,1.12692E+16
30001,-112.8928694,45.1338633,3.65172E+15
29143,-89.6559485,36.5942608,1.29733E+16
5057,-93.6643553,33.735953,7.57569E+15
29029,-92.7653271,38.0265274,1.04E+16
51117,-78.3689592,36.6872563,5.39694E+15
21233,-87.6852058,37.520375,1.13915E+16
40047,-97.7887411,36.3781319,1.33979E+16
53059,-121.9532319,46.0247853,2.45456E+15
26091,-84.0743563,41.8960225,8.32255E+15
13123,-84.4548113,34.6905232,6.3368E+15
27135,-95.8215042,48.7610683,6.45349E+15
28089,-90.0341603,32.6343703,7.09138E+15
48227,-101.4387208,32.3034298,4.87502E+15
54099,-82.4226659,38.1436416,6.45957E+15
54099,-82.4226659,38.1436416,6.45957E+15
